#RECEIVE_AGENT_ID	RECEIVE_CODE	BILLER_NAME	POE_SVC_MSG_EN_TEXT	POE_SVC_MSG_ES_TEXT	ALL_KEYWORDS
66754992	8447	LEE COUNTY UTILIT-NEXTDAY	Next Day	Dia Siguiente	LEE COUNTY WATER;LCU;LCU;LEE COUNTY FLORIDA;LEE COUNTY FLORIDA;LEE COUNTY WATER
67126367	9631	COCONINO CO AZ-ADULT PROB	Same Day	Mismo Dia	AZ;COCONINO;ADULT PROBATION;PROBATION;COCONINO COUNTY;ARIZONA; COUNTY OF AZ;COUNTY OF COCONINO;COURT FINES & FEES
66773805	8663	HOWARD CO REAL EST TX	Same Day	Mismo Dia	MD;MARYLAND;HOWARD COUNTY;COUNTY;REAL ESTATE TAX;HOWARD CO GOVERNMENT;HOWARD;PROPERTY TAX
66775214	8698	CABLEVISION OF MONMOUTH-OCEAN	Same Day	Mismo Dia	
67505195	10955	COPPER VALLEY ELECT-NXTDY	Next Day	Dia Siguiente	COPPER VALLEY ELECTRIC AS;COPPER VALLEY ELECTRIC A
68334420	14174	Yazoo Valley Electr-2-3DY	Next Day	Dia Siguiente	
67550810	11411	CITY OF JOLIET IL-NEXTDAY	Next Day	Dia Siguiente	CITY OF JOLIET ILLINOIS; JOLIET ILLINOIS
67558029	11484	ROCKLAND TRUST - NEXT DAY	Next Day	Dia Siguiente	ROCKLAND TRUST CO
67557091	11480	ROCHELLE MUNIC UTIL-NXTDY	Next Day	Dia Siguiente	ROCHELLE MUNICIPAL UTILIT
67559578	11505	URBAN PARTNERS BANK-NXTDY	Next Day	Dia Siguiente	URBAN PARTNERSHIP BANK
67560091	11521	VLG WESTCHESTER IL-NXTDY	Next Day	Dia Siguiente	VILLAGE OF WESTCHESTER IL; WESTCHESTER ILLINOIS
67939855	13210	RELIANT ENERGY	Same Day	Mismo Dia	RELIANT ELECTRIC
40150949	1546	"OLD NAME, USE CODE  1544"	Same Day	Mismo Dia	SANTANDER
67633119	11794	PATELCO CREDIT UNON-NXTDY	Next Day	Dia Siguiente	PATELCO CREDIT UNION
66549343	7802	GRAND RAPIDS MI INVOICES	Same Day	Mismo Dia	TIER TECHNOLOGIES;MISCELLANEOUS;GRAND RAPIDS;CHOICE PAY;CITY OF GRAND RAPID;MI;MISCELLANEOUS SERVICES;MISC SERVICES;MISC;GRAND RAPID;MICHIGAN;OPC;SERVICES;CITY;CITY OF GRAND RAPIDS;E-POST
67646054	11986	MOONGATE WATER COMP-NXTDY	Next Day	Dia Siguiente	MOONGATE WATER COMPANY;MOON GATE WATER COMPANY
66561583	7839	NEW ENGLND GAS FRVR-NXTDY	Next Day	Dia Siguiente	NEW ENGLAND GAS FALL RIVE;NEW ENGLAND GAS FALL RIVE;NEW ENGLAND GAS CO;NEW ENGLAND GAS CO
68008125	13368	STARBUCKS BENEFITS-NXTDY	Next Day	Dia Siguiente	
43528345	4054	CREDIT ONE SANTA ANA	Same Day	Mismo Dia	
66584298	7873	NES HNB	Same Day	Mismo Dia	
67308237	10053	SAN PATRICIO ELECTR NXTDY	Next Day	Dia Siguiente	SAN PATRICIO ELECTRIC
66972884	9257	CITY BURBANK CA UTL-NXTDY	Next Day	Dia Siguiente	BURBANK WATER AND POWER;CITY OF BURBANK WATER POW
66975690	9295	TD BANKNORTH MTG GR-NXTDY	Next Day	Dia Siguiente	TD BANKNORTH MORTGAGE GRO
67702875	12115	BCBS OF SOUTH CAROL-NXTDY	Next Day	Dia Siguiente	BLUE CROSS BLUE SHIELD SC;BCBS OF SOUTH CAROLINA;BLUE CROSS BLUE SHIELD OF
68154422	13594	COAST ELECTRIC POWR-NXTDY	Next Day	Dia Siguiente	COAST ELECTRIC POWER ASSO
68156909	13837	SMITHVILLE TELEPHON-NXTDY	Next Day	Dia Siguiente	SMITHVILLE TELEPHONE COMP
68155324	13683	PAPILLION NE WATER-NXTDY	Next Day	Dia Siguiente	CITY OF PAPILLION NE WATE;PAPILLION NE WATER;CITY OF PAPILLION WATER;PAPILLION WATER
66617068	7964	DIGICEL HONDURAS RECHARGE BY EZETOP	Same Day	Mismo Dia	EZETOP;DIGICEL CELL;HONDERUS;DIGISELL;OHNDURAS;E Z TOP;DIIGCEL;DIGICEL TOP UP;DIGICEL GUYANA;EZTOP;EZETTOP;DIGIICEL;DICEIGCEL;DGIICEL;DIGIGELL;BOSS REVOLUTION;DIGI CELLPHONE;DIGICELL3;DIGICEL GUYANA RECHARGE;DIDGCEL;DIJACELL;DIGICELL PHONE;DIG;DIDICEL;DIIGICEL;DIGIGE;HONDRUAS;EZTEOP;DIGIT CELL;DIGICLL;DIJICEL;EZEOTP;ZEETOP;EZETOPP;DIGICELTOPUP;DIGIGEWL;DIJICELL;DIGACELL;HONDERAS;BOSS;HONNDURAS;DDIGICEL;DIDG;DIGEC;DIGACEL;DIGECEL;DIGECELL;DIGICEL VH;EASYTOP;EEZTOP;HONUDRAS;DEGICEL;EZEETOP;DIGICEL GU;HONDURUS;TOP UP;DIGICEL;DEGISAL;DIGITCELL;TOPUP;DIGICIL;EZETOOP;DIGIGEL;DIGISER;DIGISERV;HONDEROS;HONDDURAS;DIGGICEL;EZETPO;DIGETAL;DISICEL;HONDURAS;DIGITEL;DIZELE;HONDURSA;DIGICELL;DIJCELL;DIGCIEL;HHONDURAS;HONDURASS;DIGICCEL;DIGICEEL;EEZETOP;DIGITAL CELL;HODNURAS;DIGIECL;DIGISEL;HONDUARS;IDGICEL;DIGISE;DIGICELTOP UP;HONDURRAS;DIGICAL;DIGICEK;DEGICELL;EZ TOP;DIGICEL PREPAID;DIGI CELL;DIDGICEL;DIGELLCEL;DIJCEL;DIGESEL;DIGICEL PHONE;HONDURAAS;DIGITCEL;EASY TOP;DIGCEL;EZZETOP;HOONDURAS;DIGETEL;HONDUURAS;DIJACEL;HNODURAS;DIGICLE;DIGITA CELL
67714630	12256	NEW BRAUNFELS UTILI-NXTDY	Next Day	Dia Siguiente	NEW BRAUNFELS UTILITIES
67715817	12300	SOUTHSIDE ELECTRIC-NEXTDY	Next Day	Dia Siguiente	SOUTHSIDE ELECTRIC COOPER
67718717	12362	VIRGINIA WASTE COMP-NXTDY	Next Day	Dia Siguiente	VIRGINIA WASTE COMPANY;VIRGINIA WASTE COMPANY
67349704	10177	CITY OF SMYRNA NEXT DAY	Next Day	Dia Siguiente	CITY OF SMYRNA;SMYRNA
67348501	10148	CITY OF LINCOLN CA NEXTDY	Next Day	Dia Siguiente	LINCOLN;CITY OF LINCOLN CA
42023524	2731	REGIONAL ACCPT CORP	Same Day	Mismo Dia	REGIONAL ACCEPT;REGIONAL ACCEPTENCE;BB&T AUTO FINANCE;REGA;BB & T AUTO FINANCE;REGIONAL ACCEPTANCE
67741098	12517	MONTESANO WA ELECTR-NXTDY	Next Day	Dia Siguiente	CITY OF MONTESANO ELECTRI;CITY OF MONTESANO WA ELEC;MONTESANO WA ELECTRIC;MONTESANO ELECTRIC
67741593	12540	CITY TIGARD OR WTSW-NXTDY	Next Day	Dia Siguiente	CITY OF TIGARD WATER SEWE;TIGARD OR WATER SEWER;CITY OF TIGARD OR WATER;TIGARD WATER SEWER
66259866	7593	USE RC 1248 VERIZON PREPAY	Same Day	Mismo Dia	VERIZON PHONE WIRELESS;VERISON;VERIZONE WI;VERIZON ONLINE;VERIZON PREPAID;VERIZIN;VERIZON FIOS;VERIZ0N;VERIZON WIRELESS;PRE PAY;VERIZION PRE;VERIZONE;VERAIZON;VERIZON;VERIZON FOIS;VERIZON PRE PAID;VERZION;VERIZON WIRELLES;VERIZON PREPAY;VERISON WIRELESS;VERIZON WIERELESS;VERIZAN;VERIZOBNN WIRELESS;VERIZON WIRELESS PREPAID;VIRIZON;VERIZONFIOS;VEIZON;PREPAY;VERIZON PRE PAY;VERIZON CALIFORNIA;VERIZONWIRELESS;VERIZON CITY;PRE PAY;VERIZONWIRELESS;VERIZON WIRELESS PREPAID;VERIZAN;VERIZON PREPAY;VERIZOBNN WIRELESS;PREPAY;VERAIZON;VERIZONE;VERIZON CITY;VERIZON PHONE WIRELESS;VERIZONE WI;VERIZON PRE PAID;VERIZION PRE;VERIZON;VERISON WIRELESS;VERIZON PRE PAY;VEIZON;VERIZON WIRELESS;VERIZON WIERELESS;VERIZON WIRELLES;VERIZONFIOS;VERIZON CALIFORNIA;VERZION;VERIZON FIOS;VERIZ0N;VERISON;VERIZON PREPAID;VERIZON ONLINE;VIRIZON;VERIZON FOIS;VERIZIN
67018543	9353	AICPA INSUR TRUST-NEXTDAY	Next Day	Dia Siguiente	AICPA INSURANCE TRUST
40682543	1792	WELLS FARGO DLR SVC LONE TREE	Same Day	Mismo Dia	WACHOVIA DLR SVC LONETREE
67757202	12595	GRANGER HUNTER IMPR-NXTDY	Next Day	Dia Siguiente	GRANGER HUNTER IMPROVEMEN
67028973	9497	MOVISTAR COLOMBIA RECHARGE BY EZETOP	Same Day	Mismo Dia	MOSTAR;MOIVSTAR;RECHARGE;COLOMBA;EZZTOP;MOVISTAR;MOVISTTAR;MOVESTAR;EZTOP;MVOISTAR;MOUSTAR;MOVIDSTAR;CLOMBIA;COLOMIA;BOSS REVOLUTION;MOBOSTAR;MOBISTS;COOMBIA;MOVISTARMEXICORECHARCH BY;OMVISTAR;MOV;MOBISTAR;MIVISTAR;MOVIISTAR;MOVIL STAR;COLMBIA;MOVIETAR;MOVISTART;EASY;MOVISTAR88;BOSS;MOVISAR;MOBISTA;MOBBISTAR;MOVIESTART;MOVISATAR ME;MOVITSER;MOVISTAAR;MOVITSAR;TOPUP;MOVVISTAR;MOVIEL STAR;MOVILSTR;COLOMBIA;MIVISTAR MEX;MOVILSTAR;MOBILSTAR;MOOVISTAR;MOVI STAR;MOVITAR;COLUMBIA;MOBILSTART;MOBOC;MOBYSTAR;MOVIATAR;MOVSITAR;EZETOP;MOBILESTAR;MOVISSTAR;MOBISTART;TOP UP;MOVE STAR;COLOBIA;MOVISTARR;MOVILTEL;MOVILSTAR;MOBILESTAR;MOVISAR;RECHARGE;MOVILTEL;OMVISTAR;MOVISSTAR;MOVVISTAR;EZZTOP;COOMBIA;MOVITSER;MOVIATAR;MOUSTAR;MOVILSTR;BOSS;EZTOP;COLMBIA;MOBILSTART;MIVISTAR MEX;MOVI STAR;MOBISTS;MOSTAR;MOOVISTAR;MOVIL STAR;TOP UP;EASY;MOVISTARMEXICORECHARCH BY;EZETOP;COLOMBA;MOIVSTAR;MOVISTTAR;CLOMBIA;MOVESTAR;MOVIESTART;MOVITAR;MOVIDSTAR;MOBOC;MOBOSTAR;MIVISTAR;MOBISTA;TOPUP;MOVIEL STAR;MOBISTAR;COLOBIA;MOVITSAR;MOVISTAAR;COLOMBIA;MOBBISTAR;MOBISTART;MOV;MOVIISTAR;MVOISTAR;MOVE STAR;MOVISTART;MOVISTARR;MOVSITAR;MOVISTAR88;BOSS REVOLUTION;MOVISATAR ME;MOVISTAR;MOBYSTAR;COLOMIA;COLUMBIA;MOVIETAR;MOBILSTAR
67421583	10459	SALISBURY TOWNSHIP-NEXTDY	Next Day	Dia Siguiente	SALISBURY TOWNSHIP ELECTR;SALISBURY TOWNSHIP WATER
67420872	10449	N WALES WTR AUTH PA-NXTDY	Next Day	Dia Siguiente	NORTH WALES WATER AUTHORI
65825181	7439	JUST RIGHT AUTO SALES			"CFSINC, ?? FL;CFSINC, ?? FL"
44780881	5746	PROGRESSIVE SALLIE MAE	Same Day	Mismo Dia	PROGRESSIVE SALLIE MAE;PROGRESSIVE SALLIEMAY
65012745	6645	SEATTLE CITY LIGHT NEXTDY	Next Day	Dia Siguiente	
67470615	10591	CITY OF OVIEDO FL-NEXTDAY	Next Day	Dia Siguiente	CITY OF OVIEDO WATER;CITY OF OVIEDO FL WATER;OVIEDO WATER;OVIEDO FL WATER
66455738	7695	PAYPOWER STUDENT	2 - 3 Day	2 a 3 Dias	
67475335	10664	PASCO COUNTY UTL FL-NXTDY	Next Day	Dia Siguiente	PASCO COUNTY UTILITIES SE
66750954	8304	BRISTOL TN ESNT SRV-NXTDY	Next Day	Dia Siguiente	BRISTOL;BRISTOL TN;BRISTOL ESSENTIAL SERVICE;BRISTOL;BRISTOL TN;BRISTOL ESSENTIAL SERVICE
66751173	8311	LUMBEE RIVER EMC-NEXT DAY	Next Day	Dia Siguiente	LUMBEE RIVER ELECTRIC CO;LUMBEE RIVER ELECTRIC
66756615	8536	EASTERN ILLINI ELEC-NXTDY	Next Day	Dia Siguiente	ELECTRIC COOR;EASTERN ILLINI;EIEC;E ILLINI ELECTRIC COOP;EASTERN ILLINI;ELECTRIC COOR;E ILLINI ELECTRIC COOP;EIEC
66755713	8480	CITY RALEIGH NC UTL-NXTDY	Next Day	Dia Siguiente	CITY OF RALEIGH NC;RALEIGH NC UTILITIES;RALEIGH NC UTILITIES;RALEIGH;CITY OF RALEIGH;RALEIGH NC;CITY OF RALEIGH NC;RALEIGH;RALEIGH NORTH CAROLINA;RALEIGH NC;CITY OF RALEIGH;RALEIGH NORTH CAROLINA
66753951	8413	WATER SERVICE CO GA-NXTDY	Next Day	Dia Siguiente	WATER SERVICE CORP;WATER SERVICE GA;GEORGIA WATER SERVICE;WATER SERVICE GEORGIA
67496068	10904	AMPLIFY FCU - LOAN	Same Day	Mismo Dia	AMPLIFY CREDIT CARD PAYME;AMPLIFY FCU;AMPLIFY LOAN PAYMENT;AMPLIFY CU;AMPLIFY MORTGAGE PAYMENT;AMPLIFY;AMPLIFY AUTO PAYMENT
67505166	10953	COLUMBUS METFCU LNS-NXTDY	Next Day	Dia Siguiente	COLUMBUS METRO CREDIT UN;COLUMBUS METRO FCU LOANS;COLUMBUS METRO FEDERAL C
66299321	9387	CASHMATE	Same Day	Mismo Dia	CASHMATTE;CASHMAIT;FLEXPAY CASHMATE;CASHMATE PHONE;CASHMATE DIRECTPAY;CASH MATE;PREPAY CASHMATE;CASHMATE PREPAID;CASHMAITE;CASH MATE INMATE;CASHMATE PREPAY;FLEXPAY
43246591	3427	GMAC MORTGAGE	Same Day	Mismo Dia	
40651451	1744	WELLS FARGO DLR SVC IRVINE	Same Day	Mismo Dia	WELL FARGO DEALER SERVICE;WELLFARGO;WELL FARGO;WFDS;WACHOVIA DLR SVC VRC;WELLS FARGO DEALER
67152519	9805	LINEMOVIL SPAIN RECHARGE BY EZETOP	Same Day	Mismo Dia	LINEMOVL;TOPUP;PSAIN;SPAN;EZETOP;LIEMOVIL;EZZTOP;EASYTOP;SAIN;LINEMVIL;EZTOP;EZY;LINMOVIL;LINEMOVI;BOSS REVOLUTION;EASY;TOP UP;LINEOVIL;LINEMOIL;LNEMOVIL;INEMOVIL;PAIN;RECHARGE;SPAIN;SPAN;PAIN;LINMOVIL;EZETOP;RECHARGE;EASYTOP;EASY;LIEMOVIL;TOPUP;LINEOVIL;SAIN;EZY;LINEMVIL;LNEMOVIL;LINEMOIL;LINEMOVL;INEMOVIL;SPAIN;EZTOP;EZZTOP;LINEMOVI;PSAIN;BOSS REVOLUTION;TOP UP
44089472	5189	VIRGINIA CORRECTIONS DEPT JPAY	Same Day	Mismo Dia	WISE CORR UNIT;JPAYS;JAMES RIVER WORK CENTER;GREEN ROCK CORRECTION;VIRGINIA CORR CTR FOR WOM;VIRGINIA DEPARTMENT OF CO;ADMINISTRATIVE VERIFICAT;JPAY DOP;ST. BRIDES CORRECTIONAL;DEPART OF CORRECTION;DEERFIELD CORR CTR;DEPARTMEN OF CORRECTIONS;JAPY;FLUVANNA INFIRMARY UNIT;RUSTBURG CORR UNIT;DEPARTMENT OF COR;GREENSVILLE CORR CTR B;ST. BRIDES CORR CTR;FLUVANNA RECEPTION CTR;DEPARTMENT OF CORRECTION;POWHATAN MEDICAL CENTER;KEEN MOUNTAIN CORR;TAZEWELL CORR UNIT;FLUVANNA CORRECTIONAL;DEPARTMENT OF CORRECTIONS;WALLENS RIDGE STATE PRIS;AUGUSTA CORR CTR;DEEP MEADOW CORR CTR;GREEN ROCK CORRECTIONAL;ADMINISTRATIVE VERIF;AUGUSTA CORRECTIONAL;DEERFIELD CORRECTIONAL;SOUTHAMPTON PRE-RELEASE;WISE CORRECTIONAL UNIT;COFFEEWOOD CORR CTR;HAYNESVILLE CORRECTION;BASKERVILLE CORR CTR;CAROLINE CORR UNIT;GREENSVILLE CORRECTIONAL;INDIAN CREEK CORR CTR;POWHATAN RECEIVING UNIT;VADOC;SOUTHAMPTON WORK CTR;BUCKINGHAM CORRECTION;PATRICK HENRY CORRECTION;POWHATAN RECEPTION;JPAY VIRGINIA;DINWIDDIE CORR UNIT;MECKLENBURG CORR CTR;COLD SPRINGS WORK CENTER;RED ONION STATE PRISON;NOTTOWAY WORK CENTER;JAYPAY VIRGINIA;SUSSEX II STATE PRISON;DEPARTMENT OF CORR;LUNENBURG CORR CTR;JPAY INC;DEPARTAMENT;LUNENBURG CORRECTIONAL;DEPARTMENT OF CORRECTIONA;DEPARTMENT OF;HALIFAX CORRECTIONAL UNIT;NOTTOWAY CORR CTR;PAY;GREENSVILLE WORK CENTER;DEEP MEADOW CORRECT;BRUNSWICK WORK CENTER;PATRICK HENRY CORR UNIT;JPA;JPYA;POWHATAN CORR CTR INF;POWHATAN CORRECTIONAL;PULASKI CORRECTIONAL CEN;RUSTBURG CORRECTIONAL;SOUTHAMPTON CORR CTR;SUSSEX I STATE PRISON;VIRGINIA CORR CTR WOMEN;BRUNSWICK WORK CTR WOMEN;BUCKINGHAM CORR CTR;CENTRAL VIRGINIA CORRECT;DEERFIELD MENS WORK CTR;GREENSVILLE SEG BLDG;DEPARTMENT CORRECTION;GREENSVILLE MEDICAL BLDG;JPAY;JPY;BASKERVILLE CORRECTION;POWHATAN CORR CTR;INDIAN CREEK CORRECTION;JAY PAY VIRGINIA;HAYNESVILLE CORR CTR;NOTTOWAY WORK CTR;KEEN MOUNTAIN CORR CTR;COFFEEWOOD CORRECTION;WOMENS RECEIVING UNIT;JAP;MECKLENBURG CORRECT;JAMES RIVER WORK CTR;DEPARTMENT;BRUNSWICK CORR CTR;PJAY;CAROLINE CORRECTIONAL;BOTETOURT CORR CTR;BLAND CORR CTR;JAMES RIVER CORR CTR;HALIFAX CORR UNIT;JAPAY;JPAID;DILLWYN CORR CTR;POWHATAN-M BLDG;JAMES RIVER CORRECTION;GREENSVILLE SEGREGATION;J-PAY VIRGINIA;VANGUARD SERVICES;FLUVANNA CORR CTR WOMEN;HAYNESVILLE CORR UNIT #17;FLUVANNA INFIRMARY;COLD SPRINGS CORR UNIT;DILLWYN CORRECTIONAL;POWHATAN .M. BUILDING;MARION CORR TREATMENT CTR;MARION CORRECTIONAL TREAT;NOTTOWAY CORRECTIONAL;DEERFIELD WOMEN'S;JPAL;POCAHONTAS STATE CORR;J PAY VIRGINIA;HAYNESVILLE CORR UNIT;JAY;COLD SPRINGS CORRECTION;JPAY CORRECTIONAL;BLAND CORRECTIONAL CENT;DEPART OF CORRECTION IN
67548657	11381	AIRGAS MID AMERICA-NEXTDY	Next Day	Dia Siguiente	
65588279	7270	ABSOLUTE HOME PHONES	Same Day	Mismo Dia	
67559905	11512	VLG OF HILLSIDE IL-NEXTDY	Next Day	Dia Siguiente	HILLSIDE ILLINOIS;VILLAGE OF HILLSIDE ILLIN
68367086	14211	LUBBOCK CENTRAL APPRAISAL	Same Day	Mismo Dia	CENTRAL APPRAISAL DISTRIC;LUBBOCK CENTRAL APPRAISAL;CURRENT TAX;LUBBOCK CURRENT TAX;LUBBOCK COUNTY OF TX;LUBBOCK COUNTY
65592139	7272	USE CODE 1252 T-MOBILE PREPAID	Same Day	Mismo Dia	T MOBLIE;TMOBLOE;T MOVIL;T- MOBILE;T-MOBILE PREPAID;T_MOBLE;T-MOBILE;T MOBIEL;TMOBRL;TMOS;T-MOBILE CELL PHONE;TMOBLIE;TMW;PREPAID MOBILE;T-MOBLIE;TMONILE;T_MOBILE _PRE_PAID_;TMOBOL;TMOIBLE;PREPAID WIRELES;T MIBILE;T MOBIE;T M0BILE;TMOVIL;TMOVILE;MOBILE-T;T_MOBLIE;TMOB IL;T-WIRELESS;TMOBILR;RECARGAX;TMOBILE;T MIB;T MOIBLE;T MOVILE;T_MOBILE;T MOBILE;TMOBIEL;TMOBILE ;T MOBLE;TMOBLE;MOBILET;TMIOB;TMOBILER;TMOBEIL;TMOB;PREPAID WIRELESS;T MOBILEQ;TOP UP;T-MOBILE WIRELESS PREPAID;TMWA;T MOVILES;T-MOBLE;T-MOVIL;TWIRELESS;T MOLBILE;TMIBILE;MOBILE T;T_MOVIL;T_MMOBILE;T WIRELESS;T MOMILE;T MOBILR;T MOIBILE
65656499	7306	CHASE STUDENT LOANS	Same Day	Mismo Dia	
43322062	3589	WHOLESALE AIR TIME INC	Same Day	Mismo Dia	
45058253	6046	AMERICAN SUZUKI	Same Day	Mismo Dia	ALLY AUOMOTIVE;ALLY FINANTIAL;ALLY GMC AUTO;ALLY PROCESSING;ALLY0838;ALY FINNANCIAL;ALLY LIVE;ALLY POB;ALLY BANK;ALLY FINANCY;ALLY AUTOMOTIVE;ALLY CANADA;ALLY 0838;ALLY FINACIAL;ALLYGMAC;ALLYBANK;ALLY;ALLYFINA;ALLYAUTO;SUZUKI;ALLY FIN;ALLY AUTO FINANCE;SUZUKI AMERICAN;ALLY FINANCING;ALLY AUTO FINANCIAL
67611089	11603	AAA MEMBERSHIP - NEXT DAY	Next Day	Dia Siguiente	
67617766	11665	CITY OF REDMOND OR-NEXTDY	Next Day	Dia Siguiente	REDMOND OREGON UTILITIES; REDMOND UTILITIES
67622492	11715	FIRSTLAND MORTG SER-NXTDY	Next Day	Dia Siguiente	FIRSTLAND MORTGAGE SERVIC
67624607	11738	JONAH WATER SUD -NEXT DAY	Next Day	Dia Siguiente	
68438423	14344	SOBER LIVING PROPERTIES	Same Day	Mismo Dia	
66914415	9149	CONSUMER ATTORNEY SERVICES	Same Day	Mismo Dia	
67636873	11842	TOWN OF CARY NC-NEXT DAY	Next Day	Dia Siguiente	
67645880	11977	MARICOPA CO TREASUR-NXTDY	Next Day	Dia Siguiente	MARICOPA COUNTY TREASURER;MARICOPA COUNTY TREASURER
68007993	13355	PREMIER INSURANCE-NXTDY	Next Day	Dia Siguiente	
68008141	13370	TENET BENEFITS-NXTDY	Next Day	Dia Siguiente	
67651353	12017	ROYAL CREST DAIRY-NEXTDAY	Next Day	Dia Siguiente	
68476126	14360	MOLINA HEALTHCARE OF WI	Same Day	Mismo Dia	
66580917	7864	SRS	Same Day	Mismo Dia	
67308790	10057	STARTEX POWER - NEXT DAY	Next Day	Dia Siguiente	STARTEX POWER
68154493	13601	GEXA ENERGY TEXAS-NXTDY	Next Day	Dia Siguiente	
68154613	13613	NCB SAVINGS BANK-NXTDY	Next Day	Dia Siguiente	
68155379	13687	CITY OF SABETHA-NXTDY	Next Day	Dia Siguiente	CITY OF SABETHA ELECTRIC;SABETHA KS ELECTRIC;SABETHA UTILITIES;SABETHA ELECTRIC;CITY OF SABETHA KS ELECTR
67713424	12202	FIRST FINANCIAL CU-NEXTDY	Next Day	Dia Siguiente	FIRST FINANCIAL CREDIT UN
67718238	12340	W HARTFORD CT TAXES-NXTDY	Next Day	Dia Siguiente	WEST HARTFORD CT TAXES;TOWN OF WEST HARTFORD CT
67737617	12478	CITY OF BLACKFOOT-NXTDY	Next Day	Dia Siguiente	BLACKFOOT ELECTRICT;CITY OF BLACKFOOT ELECTRI;BLACKFOOT ID ELECTRIC
67018640	9355	AMERITAS LIFE INSUR-NXTDY	Next Day	Dia Siguiente	AMERITAS LIFE INSURANCE C
67749618	12573	DRAPER CITY CORP UT-NXTDY	Next Day	Dia Siguiente	DRAPER CITY CORP UTAH;CITY OF DRAPER ELECTRIC;DRAPER UT ELECTRIC;CITY OF DRAPER UT ELECTRI;DRAPER ELECTRIC
67758683	12630	MODERN ELECTRIC WTR-NXTDY	Next Day	Dia Siguiente	MODERN ELECTRIC WATER COM
67760451	12676	SANTAQUIN UT WATER-NXTDY	Next Day	Dia Siguiente	SANTAQUIN CITY UTAH;SANTAQUIN UT WATER;CITY OF SANTAQUIN WATER;SANTAQUIN WATER;CITY OF SANTAQUIN UT WATE
66678913	8106	CABLE ONE 2-3 DAY	2 - 3 Day	2 a 3 Dias	
66681272	8138	LIPA 2-3 DAY	2 - 3 Day	2 a 3 Dias	
67776584	12803	GRAYSON RURAL ELECT-NXTDY	Next Day	Dia Siguiente	GRAYSON RURAL ELECTRIC CO
66683568	8167	SCOTTSDALE WATER -2-3 DAY	2 - 3 Day	2 a 3 Dias	SCOTTSDALE AZ WATER CITY
66689737	8215	TXU ENERGY	Same Day	Mismo Dia	T.X.U.;TXU;T X U;TXU GAS;TXU GAS AND ELECTRIC;ATMOS GAS;T_X_U; TXU ELECTRIC;ATMOS ENERGY;TX U;TXU GAS & ELECTRIC;TX U;TXU GAS & ELECTRIC;TXU;T X U;TXU GAS AND ELECTRIC;TXU GAS;ATMOS ENERGY;T_X_U;T.X.U.; TXU ELECTRIC;ATMOS GAS
67795918	12858	FAIR OAKS WATER DIS-NXTDY	Next Day	Dia Siguiente	FAIR OAKS WATER DISTRICT
66705750	8263	WASHINGTON DOC EDUCATION			
67809150	12908	TWINSPIRES.COM	Same Day	Mismo Dia	
67470796	10601	POMPANO BCH FL UTIL-NXTDY	Next Day	Dia Siguiente	POMPANO BEACH WATER; POMPANO BEACH FL WATER;CITY OF POMPANO BEACH FL;POMPANO BEACH FL UTILITIE
66755946	8492	NEW CENTURY MTG -NEXT DAY	Next Day	Dia Siguiente	NEW CENTRY MTG;NEW CENTURY
66753977	8415	CA AMERICAN WATER -NXTDAY	Next Day	Dia Siguiente	CALIFORNIA AMERICAN WATER;CALIFORNIA AMERICAN;CALIFORNIA AMERICAN;CALIFORNIA AMERICAN WATER
66808796	8766	WEST MASS ELECTRIC NXTDAY	Next Day	Dia Siguiente	WMEC;WESTERN MASS ELECTRIC;WESTERN MA ELECTRIC;W MASSACHUSETTS ELECT
67553668	11466	MEDICAL AREA FCU-NEXT DAY	Next Day	Dia Siguiente	MAFCU; RTNFCU;RTN FEDERAL CREDIT UNION; MA FCU
67554683	11478	PITTSFIELD COOP BNK-NXTDY	Next Day	Dia Siguiente	PITTSFIELD COOP BANK;PITTSFIELD COOPERATIVE BA
67213306	9827	ARKANSAS W SORC GAS NXTDY	Next Day	Dia Siguiente	AR WESTERN SOURCE GAS;ARKANSAS WESTERN SOURCE
67224874	9884	CAMELOT UTILITIES NEXTDAY	Next Day	Dia Siguiente	CAMELOT UTILITIES INC;CAMELOT UTILITIES INC
67225679	9887	CANEY FORK ELECT CO NXTDY	Next Day	Dia Siguiente	CANEY FORK ELECTRIC COOP
68421621	14318	MUNI WATER SEWER KY-NXTDY	Next Day	Dia Siguiente	MUNICIPAL WATER AND SEWER;MUNICIPAL WATER & SEWER
67620672	11694	UNITY TELECOM	Same Day	Mismo Dia	UNITY;UNITY TELECOM
67644056	11961	GUARDIAN PROTECTION-NXTDY	Next Day	Dia Siguiente	GUARDIAN PROTECTION SERVI
67645916	11978	MARRIOTT EFCU-CHECK-NXTDY	Next Day	Dia Siguiente	MEFCU CHECKING;MEFCU CHECKING;MARRIOTT EMPLOYEES FCU CH;MARRIOTT EMPLOYEES FEDERA;MARRIOTT EMPLOYEES FCU CH;MARRIOTT EMPLOYEES FEDERA
68008044	13360	ROLLS ROYCE NA BENE-NXTDY	Next Day	Dia Siguiente	ROLLS ROYCE NA BENEFITS
68007278	13284	BLACKROCK BENEFITS-NXTDY	Next Day	Dia Siguiente	
